timestamp,event,joint,value_rad,value_deg,unit,file,line,highlight
1772863028.188,Updated motor position,motor_6,,128.28,deg,log_7_3_2026_2,200,***
1772863028.188,Sent velocity command,C_joint,0.834,47.78468011391065,rad/s,log_7_3_2026_2,201,
1772863028.188,Sent position command,C_joint,3.92478,224.87332951735524,rad,log_7_3_2026_2,203,
1772863028.288,Updated motor position,motor_6,,136.46,deg,log_7_3_2026_2,206,***
1772863028.288,Sent velocity command,C_joint,0.734,42.055102162602424,rad/s,log_7_3_2026_2,207,
1772863028.288,Sent position command,C_joint,4.00319,229.365891588976,rad,log_7_3_2026_2,209,
1772863028.388,Updated motor position,motor_6,,143.88,deg,log_7_3_2026_2,212,***
1772863028.388,Sent velocity command,C_joint,0.634,36.325524211294194,rad/s,log_7_3_2026_2,213,
1772863028.388,Sent position command,C_joint,4.07156,233.28320403428546,rad,log_7_3_2026_2,215,
1772863028.488,Updated motor position,motor_6,,151.16,deg,log_7_3_2026_2,218,***
1772863028.488,Sent velocity command,C_joint,0.534,30.59594625998596,rad/s,log_7_3_2026_2,219,
1772863028.488,Sent position command,C_joint,4.12994,236.62813164225923,rad,log_7_3_2026_2,221,
1772863028.588,Updated motor position,motor_6,,158.86,deg,log_7_3_2026_2,224,***
1772863028.588,Sent velocity command,C_joint,0.434,24.86636830867773,rad/s,log_7_3_2026_2,225,
1772863028.588,Sent position command,C_joint,4.17834,239.4012473706924,rad,log_7_3_2026_2,227,
1772863028.688,Updated motor position,motor_6,,165.84,deg,log_7_3_2026_2,230,***
1772863028.688,Sent velocity command,C_joint,0.334,19.136790357369495,rad/s,log_7_3_2026_2,231,
1772863028.688,Sent position command,C_joint,4.21676,241.602551219585,rad,log_7_3_2026_2,233,
1772863028.788,Updated motor position,motor_6,,173.79,deg,log_7_3_2026_2,236,***
1772863028.788,Sent velocity command,C_joint,0.234,13.407212406061264,rad/s,log_7_3_2026_2,237,
1772863028.788,Sent position command,C_joint,4.24515,243.2291783999614,rad,log_7_3_2026_2,239,
1772863028.888,Updated motor position,motor_6,,179.88,deg,log_7_3_2026_2,242,***
1772863028.888,Sent velocity command,C_joint,0.134,7.677634454753032,rad/s,log_7_3_2026_2,243,
1772863028.888,Sent position command,C_joint,4.26353,244.2822748274119,rad,log_7_3_2026_2,245,
1772863028.988,Updated motor position,motor_6,,186.87,deg,log_7_3_2026_2,248,***
1772863028.988,Sent velocity command,C_joint,0.034,1.9480565034447992,rad/s,log_7_3_2026_2,249,
1772863028.988,Sent position command,C_joint,4.27191,244.7624134597315,rad,log_7_3_2026_2,251,
1772863029.088,Updated motor position,motor_6,,193.13,deg,log_7_3_2026_2,254,***
1772863029.088,Sent velocity command,C_joint,-0.0,-0.0,rad/s,log_7_3_2026_2,256,
1772863029.188,Updated motor position,motor_6,,199.71,deg,log_7_3_2026_2,259,***
1772863029.288,Updated motor position,motor_6,,206.54,deg,log_7_3_2026_2,262,***
1772863029.388,Updated motor position,motor_6,,211.68,deg,log_7_3_2026_2,264,***
1772863029.488,Updated motor position,motor_6,,217.48,deg,log_7_3_2026_2,269,***
1772863029.588,Updated motor position,motor_6,,222.99,deg,log_7_3_2026_2,271,***
1772863029.688,Updated motor position,motor_6,,227.37,deg,log_7_3_2026_2,273,***
1772863029.788,Updated motor position,motor_6,,232.53,deg,log_7_3_2026_2,275,***
1772863029.888,Updated motor position,motor_6,,236.23,deg,log_7_3_2026_2,277,***
1772863029.988,Updated motor position,motor_6,,240.08,deg,log_7_3_2026_2,279,***
1772863030.088,Updated motor position,motor_6,,242.93,deg,log_7_3_2026_2,281,***
1772863030.188,Updated motor position,motor_6,,244.57,deg,log_7_3_2026_2,283,***
1772863030.288,Updated motor position,motor_6,,244.75,deg,log_7_3_2026_2,285,***
1772863030.388,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,287,***
1772863030.488,Updated motor position,motor_6,,244.77,deg,log_7_3_2026_2,289,***
1772863030.588,Updated motor position,motor_6,,244.77,deg,log_7_3_2026_2,291,***
1772863030.688,Updated motor position,motor_6,,244.77,deg,log_7_3_2026_2,293,***
1772863030.988,Updated motor position,motor_6,,244.77,deg,log_7_3_2026_2,295,***
1772863031.188,Updated motor position,motor_6,,244.77,deg,log_7_3_2026_2,297,***
1772863031.488,Updated motor position,motor_6,,244.77,deg,log_7_3_2026_2,299,***
1772863031.688,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,301,***
1772863031.888,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,303,***
1772863032.088,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,305,***
1772863032.288,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,307,***
1772863032.588,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,309,***
1772863032.788,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,311,***
1772863033.088,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,313,***
1772863033.588,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,315,***
1772863034.488,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,317,***
1772863034.588,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,319,***
1772863034.788,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,321,***
1772863036.288,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,323,***
1772863036.388,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,325,***
1772863036.488,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,327,***
1772863036.588,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,329,***
1772863039.588,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,331,***
1772863039.688,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,333,***
1772863042.188,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,335,***
1772863042.288,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,337,***
1772863044.388,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,339,***
1772863044.488,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,341,***
1772863046.188,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,343,***
1772863046.288,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,345,***
1772863048.688,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,347,***
1772863048.788,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,349,***
1772863058.788,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,351,***
1772863058.988,Updated motor position,motor_6,,244.76,deg,log_7_3_2026_2,353,***
1772863559.73,Sent velocity command,C_joint,0.1,5.729577951308233,rad/s,log_7_3_2026_3,10,
1772863559.73,Sent position command,C_joint,0.005,0.2864788975654116,rad,log_7_3_2026_3,12,
1772863559.83,Sent velocity command,C_joint,0.2,11.459155902616466,rad/s,log_7_3_2026_3,15,
1772863559.83,Sent position command,C_joint,0.02002,1.147061505851908,rad,log_7_3_2026_3,17,
1772863559.93,Sent velocity command,C_joint,0.3,17.188733853924695,rad/s,log_7_3_2026_3,19,
1772863559.93,Sent position command,C_joint,0.04501,2.5788830358838353,rad,log_7_3_2026_3,21,
1772863560.03,Updated motor position,motor_6,,0.01,deg,log_7_3_2026_3,24,***
1772863560.03,Sent velocity command,C_joint,0.4,22.918311805232932,rad/s,log_7_3_2026_3,25,
1772863560.03,Sent position command,C_joint,0.08004,4.585954192227109,rad,log_7_3_2026_3,27,
1772863560.13,Updated motor position,motor_6,,0.25,deg,log_7_3_2026_3,30,***
1772863560.13,Sent velocity command,C_joint,0.5,28.64788975654116,rad/s,log_7_3_2026_3,31,
1772863560.13,Sent position command,C_joint,0.12505,7.164837228110944,rad,log_7_3_2026_3,33,
1772863560.23,Updated motor position,motor_6,,1.01,deg,log_7_3_2026_3,36,***
1772863560.23,Sent velocity command,C_joint,0.6,34.37746770784939,rad/s,log_7_3_2026_3,37,
1772863560.23,Sent position command,C_joint,0.18005,10.316105101330471,rad,log_7_3_2026_3,39,
1772863560.33,Updated motor position,motor_6,,2.14,deg,log_7_3_2026_3,42,***
1772863560.33,Sent velocity command,C_joint,0.7,40.10704565915762,rad/s,log_7_3_2026_3,43,
1772863560.33,Sent position command,C_joint,0.24507,14.041476685271086,rad,log_7_3_2026_3,45,
1772863560.43,Updated motor position,motor_6,,2.85,deg,log_7_3_2026_3,48,***
1772863560.43,Sent velocity command,C_joint,0.8,45.836623610465864,rad/s,log_7_3_2026_3,49,
1772863560.43,Sent position command,C_joint,0.32005,18.337514233161997,rad,log_7_3_2026_3,51,
1772863560.53,Updated motor position,motor_6,,4.43,deg,log_7_3_2026_3,54,***
1772863560.53,Sent velocity command,C_joint,0.9,51.56620156177409,rad/s,log_7_3_2026_3,55,
1772863560.53,Sent position command,C_joint,0.40505,23.207655491773995,rad,log_7_3_2026_3,57,
1772863560.63,Updated motor position,motor_6,,6.13,deg,log_7_3_2026_3,60,***
1772863560.63,Sent velocity command,C_joint,1.0,57.29577951308232,rad/s,log_7_3_2026_3,61,
1772863560.63,Sent position command,C_joint,0.50007,28.65190046110708,rad,log_7_3_2026_3,63,
1772863560.73,Updated motor position,motor_6,,7.7,deg,log_7_3_2026_3,66,***
1772863560.73,Sent velocity command,C_joint,1.1,63.02535746439056,rad/s,log_7_3_2026_3,67,
1772863560.73,Sent position command,C_joint,0.60511,34.67024914116125,rad,log_7_3_2026_3,69,
1772863560.83,Updated motor position,motor_6,,10.14,deg,log_7_3_2026_3,72,***
1772863560.831,Sent velocity command,C_joint,1.2,68.75493541569878,rad/s,log_7_3_2026_3,73,
1772863560.831,Sent position command,C_joint,0.72039,41.27530660342937,rad,log_7_3_2026_3,75,
1772863560.93,Updated motor position,motor_6,,13.17,deg,log_7_3_2026_3,78,***
1772863560.93,Sent velocity command,C_joint,1.3,74.48451336700703,rad/s,log_7_3_2026_3,79,
1772863560.93,Sent position command,C_joint,0.84525,48.42925763343283,rad,log_7_3_2026_3,81,
1772863561.03,Updated motor position,motor_6,,15.25,deg,log_7_3_2026_3,84,***
1772863561.03,Sent velocity command,C_joint,1.4,80.21409131831524,rad/s,log_7_3_2026_3,85,
1772863561.03,Sent position command,C_joint,0.98009,56.15502054297686,rad,log_7_3_2026_3,87,
1772863561.13,Updated motor position,motor_6,,18.59,deg,log_7_3_2026_3,90,***
1772863561.13,Sent velocity command,C_joint,1.5,85.94366926962348,rad/s,log_7_3_2026_3,91,
1772863561.13,Sent position command,C_joint,1.12517,64.46749223473483,rad,log_7_3_2026_3,93,
1772863561.23,Updated motor position,motor_6,,22.2,deg,log_7_3_2026_3,96,***
1772863561.23,Sent velocity command,C_joint,1.6,91.67324722093173,rad/s,log_7_3_2026_3,97,
1772863561.23,Sent position command,C_joint,1.28013,73.34604622808207,rad,log_7_3_2026_3,99,
1772863561.33,Updated motor position,motor_6,,26.32,deg,log_7_3_2026_3,102,***
1772863561.33,Sent velocity command,C_joint,1.7,97.40282517223994,rad/s,log_7_3_2026_3,103,
1772863561.33,Sent position command,C_joint,1.44512,82.79927688994552,rad,log_7_3_2026_3,105,
1772863561.43,Updated motor position,motor_6,,30.35,deg,log_7_3_2026_3,108,***
1772863561.43,Sent velocity command,C_joint,1.8,103.13240312354819,rad/s,log_7_3_2026_3,109,
1772863561.43,Sent position command,C_joint,1.62019,92.83004900930085,rad,log_7_3_2026_3,111,
1772863561.53,Updated motor position,motor_6,,34.68,deg,log_7_3_2026_3,114,***
1772863561.53,Sent velocity command,C_joint,1.9,108.8619810748564,rad/s,log_7_3_2026_3,115,
1772863561.53,Sent position command,C_joint,1.8052,103.4303411770162,rad,log_7_3_2026_3,117,
1772863561.63,Updated motor position,motor_6,,39.14,deg,log_7_3_2026_3,120,***
1772863561.63,Sent velocity command,C_joint,1.953,111.89865738904977,rad/s,log_7_3_2026_3,121,
1772863561.631,Sent position command,C_joint,1.9998,114.58009987026203,rad,log_7_3_2026_3,123,
1772863561.73,Updated motor position,motor_6,,44.07,deg,log_7_3_2026_3,126,***
1772863561.73,Sent velocity command,C_joint,1.853,106.16907943774154,rad/s,log_7_3_2026_3,127,
1772863561.73,Sent position command,C_joint,2.19012,125.48463262719184,rad,log_7_3_2026_3,129,
1772863561.83,Updated motor position,motor_6,,49.06,deg,log_7_3_2026_3,132,***
1772863561.83,Sent velocity command,C_joint,1.753,100.4395014864333,rad/s,log_7_3_2026_3,133,
1772863561.83,Sent position command,C_joint,2.37033,135.80990505324442,rad,log_7_3_2026_3,135,
1772863561.93,Updated motor position,motor_6,,55.27,deg,log_7_3_2026_3,138,***
1772863561.93,Sent velocity command,C_joint,1.653,94.70992353512509,rad/s,log_7_3_2026_3,139,
1772863561.93,Sent position command,C_joint,2.54055,145.5627926419613,rad,log_7_3_2026_3,141,
1772863562.03,Updated motor position,motor_6,,60.97,deg,log_7_3_2026_3,144,***
1772863562.03,Sent velocity command,C_joint,1.553,88.98034558381684,rad/s,log_7_3_2026_3,145,
1772863562.03,Sent position command,C_joint,2.70086,154.74787905570352,rad,log_7_3_2026_3,147,
1772863562.13,Updated motor position,motor_6,,67.42,deg,log_7_3_2026_3,150,***
1772863562.13,Sent velocity command,C_joint,1.453,83.25076763250861,rad/s,log_7_3_2026_3,151,
1772863562.13,Sent position command,C_joint,2.85116,163.35943471651981,rad,log_7_3_2026_3,153,
1772863562.23,Updated motor position,motor_6,,73.99,deg,log_7_3_2026_3,156,***
1772863562.23,Sent velocity command,C_joint,1.353,77.52118968120038,rad/s,log_7_3_2026_3,157,
1772863562.23,Sent position command,C_joint,2.9915,171.40032441338576,rad,log_7_3_2026_3,159,
1772863562.33,Updated motor position,motor_6,,80.45,deg,log_7_3_2026_3,162,***
1772863562.33,Sent velocity command,C_joint,1.253,71.79161172989214,rad/s,log_7_3_2026_3,163,
1772863562.33,Sent position command,C_joint,3.12186,178.86940223071116,rad,log_7_3_2026_3,165,
1772863562.43,Updated motor position,motor_6,,87.33,deg,log_7_3_2026_3,168,***
1772863562.43,Sent velocity command,C_joint,1.153,66.06203377858392,rad/s,log_7_3_2026_3,169,
1772863562.43,Sent position command,C_joint,3.24228,185.76895999967655,rad,log_7_3_2026_3,171,
1772863562.53,Updated motor position,motor_6,,94.33,deg,log_7_3_2026_3,174,***
1772863562.53,Sent velocity command,C_joint,1.053,60.33245582727568,rad/s,log_7_3_2026_3,175,
1772863562.53,Sent position command,C_joint,3.35255,192.08696560658413,rad,log_7_3_2026_3,177,
1772863562.63,Updated motor position,motor_6,,101.87,deg,log_7_3_2026_3,180,***
1772863562.63,Sent velocity command,C_joint,0.953,54.60287787596745,rad/s,log_7_3_2026_3,181,
1772863562.63,Sent position command,C_joint,3.4529,197.83659708072196,rad,log_7_3_2026_3,183,
1772863562.73,Updated motor position,motor_6,,109.25,deg,log_7_3_2026_3,186,***
1772863562.73,Sent velocity command,C_joint,0.853,48.87329992465922,rad/s,log_7_3_2026_3,187,
1772863562.73,Sent position command,C_joint,3.5431,203.00467639280197,rad,log_7_3_2026_3,189,
1772863562.83,Updated motor position,motor_6,,116.74,deg,log_7_3_2026_3,192,***
1772863562.83,Sent velocity command,C_joint,0.753,43.14372197335099,rad/s,log_7_3_2026_3,193,
1772863562.83,Sent position command,C_joint,3.62336,207.60323565652197,rad,log_7_3_2026_3,195,
1772863562.93,Updated motor position,motor_6,,124.72,deg,log_7_3_2026_3,198,***
1772863562.93,Sent velocity command,C_joint,0.653,37.414144022042755,rad/s,log_7_3_2026_3,199,
1772863562.93,Sent position command,C_joint,3.69369,211.63284782967705,rad,log_7_3_2026_3,201,
1772863563.03,Updated motor position,motor_6,,131.97,deg,log_7_3_2026_3,204,***
1772863563.03,Sent velocity command,C_joint,0.553,31.684566070734526,rad/s,log_7_3_2026_3,205,
1772863563.03,Sent position command,C_joint,3.754,215.08835629211103,rad,log_7_3_2026_3,207,
1772863563.13,Updated motor position,motor_6,,139.67,deg,log_7_3_2026_3,210,***
1772863563.13,Sent velocity command,C_joint,0.453,25.954988119426293,rad/s,log_7_3_2026_3,211,
1772863563.13,Sent position command,C_joint,3.80434,217.9726258327996,rad,log_7_3_2026_3,213,
1772863563.23,Updated motor position,motor_6,,146.57,deg,log_7_3_2026_3,216,***
1772863563.23,Sent velocity command,C_joint,0.353,20.22541016811806,rad/s,log_7_3_2026_3,217,
1772863563.23,Sent position command,C_joint,3.84467,220.2833646205622,rad,log_7_3_2026_3,219,
1772863563.33,Updated motor position,motor_6,,153.92,deg,log_7_3_2026_3,222,***
1772863563.33,Sent velocity command,C_joint,0.253,14.495832216809827,rad/s,log_7_3_2026_3,223,
1772863563.33,Sent position command,C_joint,3.87495,222.01828082421835,rad,log_7_3_2026_3,225,
1772863563.43,Updated motor position,motor_6,,160.5,deg,log_7_3_2026_3,228,***
1772863563.43,Sent velocity command,C_joint,0.153,8.766254265501596,rad/s,log_7_3_2026_3,229,
1772863563.43,Sent position command,C_joint,3.89527,223.1825310639242,rad,log_7_3_2026_3,231,
1772863563.53,Updated motor position,motor_6,,167.47,deg,log_7_3_2026_3,234,***
1772863563.53,Sent velocity command,C_joint,0.053,3.036676314193363,rad/s,log_7_3_2026_3,235,
1772863563.53,Sent position command,C_joint,3.90558,223.77325055070406,rad,log_7_3_2026_3,237,
1772863563.63,Updated motor position,motor_6,,173.71,deg,log_7_3_2026_3,240,***
1772863563.63,Sent velocity command,C_joint,-0.0,-0.0,rad/s,log_7_3_2026_3,242,
1772863563.63,Sent position command,C_joint,3.90698,223.85346464202237,rad,log_7_3_2026_3,244,
1772863563.73,Updated motor position,motor_6,,180.22,deg,log_7_3_2026_3,248,***
1772863563.83,Updated motor position,motor_6,,186.02,deg,log_7_3_2026_3,250,***
1772863563.93,Updated motor position,motor_6,,192.06,deg,log_7_3_2026_3,253,***
1772863564.03,Updated motor position,motor_6,,197.38,deg,log_7_3_2026_3,258,***
1772863564.13,Updated motor position,motor_6,,202.84,deg,log_7_3_2026_3,260,***
1772863564.23,Updated motor position,motor_6,,207.55,deg,log_7_3_2026_3,262,***
1772863564.33,Updated motor position,motor_6,,212.28,deg,log_7_3_2026_3,264,***
1772863564.43,Updated motor position,motor_6,,216.21,deg,log_7_3_2026_3,266,***
1772863564.53,Updated motor position,motor_6,,219.89,deg,log_7_3_2026_3,268,***
1772863564.63,Updated motor position,motor_6,,222.53,deg,log_7_3_2026_3,270,***
1772863564.73,Updated motor position,motor_6,,223.75,deg,log_7_3_2026_3,272,***
1772863564.83,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,274,***
1772863564.93,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,276,***
1772863565.03,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,278,***
1772863565.13,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,280,***
1772863565.43,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,282,***
1772863565.53,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,284,***
1772863565.73,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,286,***
1772863565.93,Updated motor position,motor_6,,223.86,deg,log_7_3_2026_3,288,***
1772863566.13,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,290,***
1772863566.33,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,292,***
1772863566.53,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,294,***
1772863566.73,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,296,***
1772863566.93,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,298,***
1772863567.13,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,300,***
1772863567.33,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,302,***
1772863567.43,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,304,***
1772863568.03,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,306,***
1772863568.13,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,308,***
1772863569.83,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,310,***
1772863571.03,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,312,***
1772863571.13,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,314,***
1772863572.13,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,316,***
1772863572.23,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,318,***
1772863585.43,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,320,***
1772863585.53,Updated motor position,motor_6,,223.85,deg,log_7_3_2026_3,322,***
1772863602.33,Sent position command,C_joint,3.44492,197.37937676020758,rad,log_7_3_2026_3,348,
1772863602.43,Sent velocity command,C_joint,-0.1,-5.729577951308233,rad/s,log_7_3_2026_3,351,
1772863602.43,Sent position command,C_joint,3.43992,197.09289786264213,rad,log_7_3_2026_3,353,
1772863602.53,Sent velocity command,C_joint,-0.2,-11.459155902616466,rad/s,log_7_3_2026_3,355,
1772863602.53,Sent position command,C_joint,3.42492,196.2334611699459,rad,log_7_3_2026_3,357,
1772863602.63,Updated motor position,motor_6,,223.81,deg,log_7_3_2026_3,360,***
1772863602.63,Sent velocity command,C_joint,-0.3,-17.188733853924695,rad/s,log_7_3_2026_3,361,
1772863602.63,Sent position command,C_joint,3.3999,194.7999207665286,rad,log_7_3_2026_3,363,
1772863602.73,Updated motor position,motor_6,,220.32,deg,log_7_3_2026_3,366,***
1772863602.73,Sent velocity command,C_joint,-0.4,-22.918311805232932,rad/s,log_7_3_2026_3,367,
1772863602.73,Sent position command,C_joint,3.3649,192.7945684835707,rad,log_7_3_2026_3,369,
1772863602.83,Updated motor position,motor_6,,212.07,deg,log_7_3_2026_3,372,***
1772863602.83,Sent velocity command,C_joint,-0.5,-28.64788975654116,rad/s,log_7_3_2026_3,373,
1772863602.83,Sent position command,C_joint,3.3199,190.216258405482,rad,log_7_3_2026_3,375,
1772863602.93,Updated motor position,motor_6,,202.41,deg,log_7_3_2026_3,378,***
1772863602.93,Sent velocity command,C_joint,-0.6,-34.37746770784939,rad/s,log_7_3_2026_3,379,
1772863602.93,Sent position command,C_joint,3.26483,187.06097982769654,rad,log_7_3_2026_3,381,
1772863603.03,Updated motor position,motor_6,,198.04,deg,log_7_3_2026_3,384,***
1772863603.03,Sent velocity command,C_joint,-0.7,-40.10704565915762,rad/s,log_7_3_2026_3,385,
1772863603.03,Sent position command,C_joint,3.19987,183.33904599052676,rad,log_7_3_2026_3,387,
1772863603.13,Updated motor position,motor_6,,195.89,deg,log_7_3_2026_3,390,***
1772863603.13,Sent velocity command,C_joint,-0.8,-45.836623610465864,rad/s,log_7_3_2026_3,391,
1772863603.131,Sent position command,C_joint,3.1248,179.03785182247964,rad,log_7_3_2026_3,393,
1772863603.23,Updated motor position,motor_6,,193.18,deg,log_7_3_2026_3,396,***
1772863603.23,Sent velocity command,C_joint,-0.9,-51.56620156177409,rad/s,log_7_3_2026_3,397,
1772863603.23,Sent position command,C_joint,3.03988,174.1722942262287,rad,log_7_3_2026_3,399,
1772863603.33,Updated motor position,motor_6,,189.45,deg,log_7_3_2026_3,402,***
1772863603.33,Sent velocity command,C_joint,-1.0,-57.29577951308232,rad/s,log_7_3_2026_3,403,
1772863603.33,Sent position command,C_joint,2.94487,168.72862221469074,rad,log_7_3_2026_3,405,
1772863603.43,Updated motor position,motor_6,,185.53,deg,log_7_3_2026_3,408,***
1772863603.43,Sent velocity command,C_joint,-1.1,-63.02535746439056,rad/s,log_7_3_2026_3,409,
1772863603.43,Sent position command,C_joint,2.83987,162.71256536581708,rad,log_7_3_2026_3,411,
1772863603.53,Updated motor position,motor_6,,182.23,deg,log_7_3_2026_3,414,***
1772863603.53,Sent velocity command,C_joint,-1.2,-68.75493541569878,rad/s,log_7_3_2026_3,415,
1772863603.53,Sent position command,C_joint,2.72482,156.12068593283698,rad,log_7_3_2026_3,417,
1772863603.63,Updated motor position,motor_6,,178.79,deg,log_7_3_2026_3,420,***
1772863603.63,Sent velocity command,C_joint,-1.3,-74.48451336700703,rad/s,log_7_3_2026_3,421,
1772863603.63,Sent position command,C_joint,2.59986,148.96100532488222,rad,log_7_3_2026_3,423,
1772863603.73,Updated motor position,motor_6,,175.16,deg,log_7_3_2026_3,426,***
1772863603.73,Sent velocity command,C_joint,-1.4,-80.21409131831524,rad/s,log_7_3_2026_3,427,
1772863603.73,Sent position command,C_joint,2.46488,141.22722100620635,rad,log_7_3_2026_3,429,
1772863603.83,Updated motor position,motor_6,,171.4,deg,log_7_3_2026_3,432,***
1772863603.83,Sent velocity command,C_joint,-1.5,-85.94366926962348,rad/s,log_7_3_2026_3,433,
1772863603.83,Sent position command,C_joint,2.31982,132.91589523003864,rad,log_7_3_2026_3,435,
1772863603.93,Updated motor position,motor_6,,167.38,deg,log_7_3_2026_3,438,***
1772863603.93,Sent velocity command,C_joint,-1.6,-91.67324722093173,rad/s,log_7_3_2026_3,439,
1772863603.93,Sent position command,C_joint,2.16473,124.0298927853547,rad,log_7_3_2026_3,441,
1772863604.03,Updated motor position,motor_6,,162.97,deg,log_7_3_2026_3,444,***
1772863604.03,Sent velocity command,C_joint,-1.7,-97.40282517223994,rad/s,log_7_3_2026_3,445,
1772863604.03,Sent position command,C_joint,1.99982,114.58124578585229,rad,log_7_3_2026_3,447,
1772863604.13,Updated motor position,motor_6,,157.86,deg,log_7_3_2026_3,450,***
1772863604.13,Sent velocity command,C_joint,-1.8,-103.13240312354819,rad/s,log_7_3_2026_3,451,
1772863604.13,Sent position command,C_joint,1.82481,104.55391141326776,rad,log_7_3_2026_3,453,
1772863604.23,Updated motor position,motor_6,,152.88,deg,log_7_3_2026_3,456,***
1772863604.23,Sent velocity command,C_joint,-1.9,-108.8619810748564,rad/s,log_7_3_2026_3,457,
1772863604.23,Sent position command,C_joint,1.63981,93.95419220334752,rad,log_7_3_2026_3,459,
1772863604.33,Updated motor position,motor_6,,147.48,deg,log_7_3_2026_3,462,***
1772863604.33,Sent velocity command,C_joint,-2.0,-114.59155902616465,rad/s,log_7_3_2026_3,463,
1772863604.33,Sent position command,C_joint,1.44484,82.78323407168186,rad,log_7_3_2026_3,465,
1772863604.43,Updated motor position,motor_6,,141.9,deg,log_7_3_2026_3,468,***
1772863604.43,Sent velocity command,C_joint,-2.1,-120.32113697747289,rad/s,log_7_3_2026_3,469,
1772863604.43,Sent position command,C_joint,1.23984,71.03759927149999,rad,log_7_3_2026_3,471,
1772863604.53,Updated motor position,motor_6,,135.66,deg,log_7_3_2026_3,474,***
1772863604.53,Sent velocity command,C_joint,-2.2,-126.05071492878112,rad/s,log_7_3_2026_3,475,
1772863604.53,Sent position command,C_joint,1.02483,58.71843371839215,rad,log_7_3_2026_3,477,
1772863604.63,Updated motor position,motor_6,,130.14,deg,log_7_3_2026_3,480,***
1772863604.63,Sent velocity command,C_joint,-2.3,-131.78029288008932,rad/s,log_7_3_2026_3,481,
1772863604.63,Sent position command,C_joint,0.79982,45.8263103701535,rad,log_7_3_2026_3,483,
1772863604.73,Updated motor position,motor_6,,123.1,deg,log_7_3_2026_3,486,***
1772863604.73,Sent velocity command,C_joint,-2.261,-129.54575747907913,rad/s,log_7_3_2026_3,487,
1772863604.73,Sent position command,C_joint,0.56943,32.625935728134465,rad,log_7_3_2026_3,489,
1772863604.83,Updated motor position,motor_6,,115.67,deg,log_7_3_2026_3,492,***
1772863604.83,Sent velocity command,C_joint,-2.162,-123.87347530728398,rad/s,log_7_3_2026_3,493,
1772863604.83,Sent position command,C_joint,0.34843,19.963568455743275,rad,log_7_3_2026_3,495,
1772863604.93,Updated motor position,motor_6,,108.75,deg,log_7_3_2026_3,498,***
1772863604.93,Sent velocity command,C_joint,-2.062,-118.14389735597574,rad/s,log_7_3_2026_3,499,
